id,name,sort order,item type,properties,slots,level,effect,e value,fire,earth,water,wind,categories,equip size,character,HP,MP,ATK,DEF,SPD,Gather,Drop,Note,EN Name,EN Description,JA Name,JA Description
166,divine-shirt,338,Equipment,"defense-10,mp-15,effect-power-increase-plus-plus,",2,22,50,15,1,1,1,1,"armor-clothes,cloth,,",,"stera,lotte,kortes,wilbell,jurie,miruca,keithgriff,homura,escha,solle,logy,ayesha",,30,10,50,15,,,,Divine Shirt,"A shirt made with special cloth, filled with divine power. It's said that it won't lose its original color, no matter how polluted the air and water it's exposed to.",神秘のシャツ,神秘の力が注ぎ込まれた特殊な布を使ったシャツ。汚染された大気や水源の毒素の中にあっても、本来の色を失うことがないと言われている
167,chain-armor,339,Equipment,"defense-5,mp-10,speed-5,",1,4,50,20,1,1,,,"armor-heavy-armor,metal,,",,",,kortes,,,miruca,,homura,,,,",,,,15,,,,,Chain Armor,"Tough armor made from multiple layers of chains. It's an excellent armor for protecting the body, but it's also very hard to move around in, making it not very well liked among treasure hunters.",鎖の鎧,幾重にも鎖を重ね合わせて作った頑強な鎧。身を守るためには優れた鎧だが、非常に動きづらく、トレジャーハンターたちはあまり好まない
357,bone-plate,340,Equipment,"defense-5,hp-10,parameters-5,",1,7,50,20,,1,,,"armor-heavy-armor,animal,,",,",,kortes,,,miruca,,homura,,,,",,,5,22,,,,,Bone Plate,"Armor made from processed animal bones. Bone can be said to be natural armor for the body, and its defensive properties are high. Of course, it's still considerably weaker than metal.",ボーンプレート,動物の骨を加工して作った鎧。肉体の鎧とも言える骨をそのまま加工しているので、防御性能は高い。もちろん、金属と比べると強度は著しく落ちる
168,holinic-full-metal,341,Equipment,"defense-5,hp-10,transfer-pp-5,",2,10,50,40,1,,,,"armor-heavy-armor,metal,,",,",,kortes,,,miruca,,homura,,,,",,,,30,5,,,,Holinic Full Metal,"Armor that wraps the body from head to toe in Holinic metal. Due to its weight, not everyone can wear it properly. It's equipment made for stout warriors who want a solid defense.",ホリニークフルメイル,頭から足の先まで、ホリニークという金属を用いて包んだ鎧。その重量から誰もが着こなせるものではないが、鉄壁の防御を誇る逞しい戦士のための装備
358,scale-plate,342,Equipment,"defense-5,mp-10,transfer-pp-5,",1,14,50,45,,,1,,"armor-heavy-armor,animal,,",,",,kortes,,,miruca,,homura,,,,",,,,37,,,,,Scale Plate,Armor made from processed animal scales. The strength of this armor can vary greatly depending on the scales used. Many top class explorers favor armor made from dragon scales.,スケイルプレート,生き物の鱗を加工した鎧。何の鱗を利用するかによって強度は大きく変わる。一流の探検家は竜の鱗で作られた鎧を好むことが多い
169,splint-mail,343,Equipment,"defense-10,mp-10,parameters-7,",0,13,50,35,,,,1,"armor-heavy-armor,metal,,",,",,kortes,,,miruca,,homura,,,,",,15,,45,,,,,Splint Mail,"Armor that follows a theme of spaces between armor. Gaps in armor are natural weaknesses, but due to the gaps in this armor, it masterfully balances defensive properties with evasion and mobility.",スプリットメイル,防具と防具の間をテーマにした鎧。本来、隙間は防具の弱点となるが、この鎧は適切な隙間を作ることで、防御性能と回避性能を兼ね揃えた傑作となった
170,meteorite-armor,344,Equipment,"defense-10,hp-10,parameters-7,",3,17,50,30,1,1,,,"armor-heavy-armor,metal,,",,",,kortes,,,miruca,,homura,,,,",,,10,55,,,,,Meteorite Armor,"Armor made using meteorite iron, the composition of which is still not fully understood. Ever since explorers started saying that it has mysterious powers, it has gained popularity among treasure hunters as well.",隕鉄の鎧,いまだに成分が解析されていない隕鉄を用いた鎧。不思議な力があると探検家の間で話題になって以来、トレジャーハンターたちにも人気の鎧となった
359,magic-plate,345,Equipment,"defense-10,mp-15,transfer-pp-7,",2,20,50,15,1,,,1,"armor-heavy-armor,metal,,",,",,kortes,,,miruca,,homura,,,,",,30,,75,,,,,Magic Plate,"Special techniques are used to imbue iron with magic power, which is then formed into armor. It's said that it is endowed with the divine protection of spirits, along with the original defensive properties of the metal.",魔法のプレート,特殊な加工技術で鉄に魔力を込め、それを鎧にしたもの。金属本来の防御性能に加えて、精霊の加護が受けられると言われている
171,dragoon-mail,346,Equipment,"defense-10,hp-15,effect-power-increase-plus-plus,",2,25,50,20,1,1,,1,"armor-heavy-armor,metal,,",,",,kortes,,,miruca,,homura,,,,",7,7,7,100,7,,,,Dragoon Mail,"Armor made with lots of dragon parts, including fangs, claws, and scales. None of these valuable materials are wasted, and its defensive properties are significant, but seeing the high price is enough to make your eyes pop out.",ドラグーンメイル,ドラゴンの牙や爪、鱗をふんだんに使った鎧。貴重な存在を惜しまず利用しただけあって、その防御性能はかなりのものだが、目が飛び出すような高価な品である
172,windbreaker,347,Equipment,"defense-5,mp-10,speed-5,",1,1,50,15,,,,1,"armor-light-armor,cloth,,",,",,,wilbell,jurie,,keithgriff,,,,logy,",,,,15,7,,,,Windbreaker,An overcoat made to protect the body from sandy winds. This is the most common article among those who travel the Dusk Sea.,風よけの外套,砂を巻き上げる風から身を守るために作られた外套。黄昏の海を渡る者たちにとって、最も一般的なもの
360,leather-coat,348,Equipment,"defense-5,hp-10,transfer-pp-5,",1,5,50,20,,1,,,"armor-light-armor,pelt,,",,",,,wilbell,jurie,,keithgriff,,,,logy,",,,,22,,,,,Leather Coat,"An overcoat made of leather. Not only does it prevent wind from passing through, it's also tough, making it popular among explorers. It's also worn as a fashion statement by some youths in the city.",レザーコート,革素材の外套。風を通さないうえ、丈夫な素材でできているため探険家に人気がある。ファッション感覚で身につける街の若者たちもいる
361,agile-coat,349,Equipment,"defense-5,mp-10,transfer-pp-5,",2,9,50,25,,,,1,"armor-light-armor,cloth,,",,",,,wilbell,jurie,,keithgriff,,,,logy,",,,,31,15,,,,Agile Coat,"It's said that this coat has received the blessing of wind spirits, allowing one to move as fast as a whirlwind. It doesn't protect the body much, but it allows faster movement to make up for it.",敏捷のコート,風の精霊の加護を受け、つむじ風のように素早く動けるようになるというコート。身を守る力はあまりないが、それだけ早く動くことができる
173,gold-embroidered-coat,350,Equipment,"defense-10,mp-10,parameters-7,",1,14,50,20,,1,,1,"armor-light-armor,cloth,,",,",,,wilbell,jurie,,keithgriff,,,,logy,",25,,,43,,,,,Gold Embroidered Coat,A coat embroidered with gold is a sign of wealth. It's often worn by influential people as a display of power.,金刺繍のコート,金の刺繍がほどこされたコートは富裕層の証。権力者が自らの力を誇示するために着ることも多い
362,dragoon-coat,351,Equipment,"defense-10,hp-15,transfer-pp-7,",3,18,50,25,1,,1,1,"armor-light-armor,cloth,,",,",,,wilbell,jurie,,keithgriff,,,,logy,",15,15,15,64,15,,,,Dragoon Coat,"This overcoat was created with dragon materials, for the purpose of fighting dragons. It's said that simply putting it on bestows a dragon's strength and toughness upon the wearer.",ドラグーンコート,ドラゴンと戦うために、ドラゴンの素材を使って生み出された外套。一度羽織れば、竜の腕のような力と、竜の鱗のような強度を得ることができるという
174,divine-coat,352,Equipment,"defense-10,mp-15,effect-power-increase-plus-plus,",3,21,50,15,1,1,1,1,"armor-light-armor,cloth,,",,",,,wilbell,jurie,,keithgriff,,,,logy,",,,20,80,20,,,,Divine Coat,"A coat endowed with divine power. It's believed that while wearing this coat, no matter how lost one becomes, one will always mysteriously find their way to the place they want to go.",神秘のコート,神秘の力をまとったコート。このコートを着ていれば、どんな場所で迷っても、不思議と自らの望んだ場所へと辿りつくことができると信じられている
445,phantom-saber,353,Equipment,"effect-power-increase,cause-poison,transfer-pp-5,",1,5,50,10,,1,,1,"weapon-alchemy-sword,metal,,",,",,,,,,,,,,logy,",,,20,,,,,,Phantom Saber,"A mechanical sword created using new alchemic technology. It boasts plenty of cutting power as a sword, but it can also combine with Logy's alchemy to perform various different attacks.",ファントムセイヴァー,新式錬金術の技術を応用して開発された機械仕掛けの剣。剣としても十分な切れ味を誇り、ロジーの扱う錬金術と組み合わせて、様々なパターンの攻撃に利用できる
446,black-wing-veil,354,Equipment,"defense-5,cause-weakness,effect-power-increase-plus,",2,11,50,15,,,1,1,"weapon-alchemy-sword,metal,,",,",,,,,,,,,,logy,",,,30,,,,,,Black Wing Veil,"An alchemic sword with black wing ornaments. It blends in with the dark of night, attacking without sound to ambush monsters. Its black and professional appearance also makes it popular among certain types of people.",黒翼のヴェール,黒い翼の装飾がなされた錬金剣。夜の闇に紛れて音もなく攻撃し、魔物を攻撃することができる。また、見た目にも玄人向けの黒さが、一部で人気がある
447,crysta-fang,355,Equipment,"attack-power-5,extra-attack,skill-power-7,",3,20,50,20,1,,1,1,"weapon-alchemy-sword,metal,,",,",,,,,,,,,,logy,",,,45,,,,,,Crysta-Fang,"An alchemic sword created by grinding down crystals. It transmits magic power easily, and it's both hard and sharp. Another charm is that it's extremely light and easy to handle.",クリスタファング,水晶を削りだして作られた刃を持つ錬金剣。魔力を伝えやすい性質を持ち、実際の硬度以上の鋭さを誇る。非常に軽くて扱いやすいのも魅力の一つである
448,proto-phantom,356,Equipment,"attack-power-10,burst-addition-plus,consumption-20,",4,30,50,20,1,1,1,1,"weapon-alchemy-sword,metal,,",,",,,,,,,,,,logy,",,,60,,,,,,Proto Phantom,"The first designed alchemic sword, upon which all others are based. The materials were not selected with mass production in mind, and its performance in all fields is better than a Phantom Saber.",プロト・ファントム,全ての錬金剣のベースとなった、最初の設計図を元に作られた剣。量産性を考慮せずに素材が選択されており、全ての性能がファントムセイバーより優れている
449,flower-tree-staff,357,Equipment,"effect-power-increase,skill-power-5,transfer-pp-5,",1,6,50,15,,,1,1,"weapon-staff-2,lumber,,",,",,,,,,,,,,,ayesha",,,13,,,,,,Flower Tree Staff,"An alchemist's staff, made using plant materials. It's tough and easy to handle, so even a weak person can swing it easily. There are flowers decorating the end, so it always emits a nice smell.",花と木の杖,植物の素材で作られた、錬金術士の杖。丈夫で使いやすく、力が弱くても簡単に振り回せる。杖の先には花が飾られていて、常に良い香りを放っている
450,fragrant-staff,358,Equipment,"defense-5,transfer-pp-3,effect-power-increase-plus,",1,13,50,15,,1,,1,"weapon-staff-2,lumber,,",,",,,,,,,,,,,ayesha",,,25,,,,,,Fragrant Staff,"Calming plant scents waft from this mysterious staff. It's said to be better used during synthesis to calm one's feelings, rather than for fighting.",薫り高き杖,杖全体から植物の落ち着く香りが漂っている、不思議な杖。攻撃に使う用途よりも、調合中に気持ちを落ち着かせる香りをかぐために使うと言われるほどである
451,floral-staff,359,Equipment,"attack-power-5,burst-addition,damage-absorb-plus,",2,22,50,20,,1,1,1,"weapon-staff-2,lumber,,",,",,,,,,,,,,,ayesha",,,38,,,,,,Floral Staff,"This alchemist's staff emits a very high class, floral scent. The aroma originates not just from the materials, but also from soaking the staff in various fragrances.",フローラルスタッフ,非常に高貴で華のある、植物の香りを漂わせる、錬金術士の杖。その香りは素材のものだけでなく、様々な香料を配合して杖に漬け込むことで完成するらしい
452,fairy-queen-staff,360,Equipment,"attack-power-10,burst-addition-plus,transfer-pp-7,",2,29,50,25,1,,1,1,"weapon-staff-2,lumber,,",,",,,,,,,,,,,ayesha",,,50,,,,,,Fairy Queen Staff,"A beautiful wooden staff arranged with various flowers. It's said that in ancient times, a fairy queen concentrated the power of nature from the land to create a single staff.",妖精の女王の杖,様々な植物の花があしらわれた、美しい樹木の杖。古代の大地に暮らしていた妖精たちの女王が、自然の力を集約し、一振りの杖を創り出したと伝えられている
